,file_id,genus,species,name,download_url,file_name,duration,other_species_in_recording,quality
8925,186245,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/186245/download,XC186245-F154 Donacobius atricapilla (calls and song)CafelandiaSP250611.mp3,51,,A
8926,178081,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/178081/download,XC178081-Donacobiidae_Donacobius_atricapilla_27_04_2013_H16_16_Carmópolis_de_Minas.mp3,31,,A
8927,164890,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/164890/download,XC164890-111211_0329.mp3japacanim2.mp3,22,"Vanellus chilensis, Sporophila lineola",A
8928,147539,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/147539/download,XC147539-Donacobius_atricapillus_Piracicaba.mp3,24,,A
8929,128808,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/128808/download,XC128808-20110904-0605-1156-BR-MT-Pantanal Wildlife Center-Donacobius.mp3,60,"Ortalis canicollis, Cacicus solitarius",A
8930,123214,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/123214/download,XC123214-Donacobius atricapilla_Piracicaba_1106.mp3,44,Taraba major,A
8931,84033,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/84033/download,R09_0070 Donacabois_AlexLees.mp3,18,"Thamnophilus palliatus, Legatus leucophaius, Myiozetetes cayanensis, Turdus leucomelas",A
8932,48657,Donacobius,atricapilla,Black-capped Donacobius,https://www.xeno-canto.org/48657/download,Donacobius atricapillus.mp3,11,,A
8933,461411,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/461411/download,XC461411-Catatau (Campylorhynchus turdinus-OK) 4-3-2019 16e17.mp3,9,,A
8934,461349,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/461349/download,XC461349-Catatau (Campylorhynchus turdinus-OK) 3‎-3-2019 ‏‎7e10.mp3,17,,A
8935,436413,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/436413/download,"XC436413-180801_07_Thrush-like Wren_Ramal do Noca, AC, Brazil_31 July 2018.mp3",30,,A
8936,428439,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/428439/download,XC428439-Catatau2 (Campylorhynchus turdinus-OK) 13-07 6e32.mp3,12,Anhima cornuta,A
8937,413843,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/413843/download,XC413843-Catatau (Campylorhynchus turdinus-OK-OK).mp3,2,,A
8938,393403,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/393403/download,XC393403-BR Thrush-like Wren call 0915 170405 ftr NK Coxipo.mp3,9,,A
8939,393393,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/393393/download,XC393393-BR Thrush-like Wren song 0630 170405 orig NK Coxipo.mp3,8,,A
8940,393258,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/393258/download,XC393258-BR Thrush-like Wren song wtdo gtki ycpa 0600 170404 hpf spl NK for xc.mp3,79,"Leptotila verreauxi, Pitangus sulphuratus, Brotogeris chiriri",A
8941,384287,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/384287/download,XC384287-170820 TLWR 15' P Jofre 0700 mp3 amp.mp3,10,,A
8942,342893,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/342893/download,XC342893-CAMTUR22.mp3,33,,A
8943,342874,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/342874/download,XC342874-CAMTUR21.mp3,144,Crypturellus undulatus,A
8944,293187,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/293187/download,XC293187-CAMTUR25.mp3,35,Vireo chivi,A
8945,220300,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/220300/download,XC220300-Thrush-like Wren A 12046.mp3,105,,A
8946,213011,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/213011/download,XC213011-Campylorhinchus turdinus_Novo Repartimento_1390.mp3,19,,A
8947,211506,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/211506/download,XC211506-CAMTUR02.mp3,34,"Crypturellus tataupa, Leptotila rufaxilla",A
8948,150893,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/150893/download,XC150893-portojofre_23.09.2013_Campylorhynchus turdinus.mp3,4,,A
8949,150267,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/150267/download,XC150267-portojofre_23.09.2013_unknown_1.mp3,10,,A
8950,131037,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/131037/download,XC131037-catatau-LINHARES-ES.mp3,142,,A
8951,131035,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/131035/download,XC131035-catatau.mp3,39,,A
8952,124531,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/124531/download,XC124531-20110902-0550-1057-BR-MG-Pantanal Wildlife Center-Thrush-like Wren_1.mp3,11,,A
8953,123607,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/123607/download,XC123607-20110901-0542-1019-BR-MG-Pantanal Wildlife Center-Thrush-like Wren.mp3,6,Leptotila verreauxi,A
8954,100827,Campylorhynchus,turdinus,Thrush-like Wren,https://www.xeno-canto.org/100827/download,Campylorhynchus-turdinus-BMelg-MT-Brazil7-5-06-ASilveira.mp3,4,,A
8955,340442,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/340442/download,XC340442-ODOCIN13.mp3,42,"Colonia colonus, Myrmothera subcanescens, Lamprospiza melanoleuca, Crypturellus strigulosus, Pteroglossus beauharnaesii",A
8956,333367,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/333367/download,XC333367-ODOCIN05.mp3,41,,A
8957,226886,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/226886/download,XC226886-Tooth-billed Wren A 12065.mp3,22,,A
8958,211471,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/211471/download,XC211471-ODOCIN07.mp3,23,,A
8959,211470,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/211470/download,XC211470-ODOCIN02.mp3,29,"Thamnophilus murinus, Myrmotherula sclateri, Piaya cayana, Lipaugus vociferans, Campephilus rubricollis",A
8960,130487,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/130487/download,XC130487-20111102-0723-1313-BR-MT-Cristalino Reserve-Tooth-billed Wren.mp3,74,,A
8961,130355,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/130355/download,XC130355-20111009-0718-1254-BR-MT-Cristalino Reserve-Tooth-billed Wren.mp3,26,,A
8962,130354,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/130354/download,XC130354-20111009-0702-1253-BR-MT-Cristalino Reserve-Tooth-billed Wren.mp3,23,,A
8963,130302,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/130302/download,XC130302-20111001-1654-1218-BR-MT-Cristalino Reserve-Tooth-billed Wren_filt.mp3,23,Lipaugus vociferans,A
8964,121158,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/121158/download,XC121158-Odontorchilus cinereus_Itaituba_1152.MP3,15,,A
8965,116662,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/116662/download,XC116662-Tooth-billed Wren2012-10-8-1.mp3,29,,A
8966,108539,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/108539/download,Tooth-billed Wren song 8-19-11.mp3,63,,A
8967,66644,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/66644/download,ODOCIN04.mp3,25,Vireolanius leucotis,A
8968,38594,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/38594/download,Tooth-billed Wren2009-9-2-1.mp3,23,,A
8969,17605,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/17605/download,BD_2007-10-11_Odontorchilus_cinereusXC.mp3,34,,A
8970,17432,Odontorchilus,cinereus,Tooth-billed Wren,https://www.xeno-canto.org/17432/download,Tooth-billedWrenHoyerTrill2.mp3,13,,A
8971,489386,Cistothorus,platensis,Grass Wren,https://www.xeno-canto.org/489386/download,XC489386-190727_1219 C. platensis song.mp3,46,,A
8972,440801,Cistothorus,platensis,Grass Wren,https://www.xeno-canto.org/440801/download,XC440801-Cistothorus platensis mp3 - Molhes da Barra de Rio Grande -20181028-161251.mp3,316,,A
8973,437706,Cistothorus,platensis,Grass Wren,https://www.xeno-canto.org/437706/download,XC437706-Corruira do campo (Cistothorus platensis-OK)  ‎6‎-10-‎2018 ‏‎11e24.mp3,29,,A
8974,345639,Cistothorus,platensis,Grass Wren,https://www.xeno-canto.org/345639/download,XC345639-HJCP235- Cistothorus platensis song Barbacena.mp3,41,,A
8975,345637,Cistothorus,platensis,Grass Wren,https://www.xeno-canto.org/345637/download,XC345637-HJCP211- Cistothorus song Carrancas.mp3,33,,A
8976,345635,Cistothorus,platensis,Grass Wren,https://www.xeno-canto.org/345635/download,XC345635-HJCP180- Cistothorus platensis song Aiuruoca.mp3,39,,A
8977,345633,Cistothorus,platensis,Grass Wren,https://www.xeno-canto.org/345633/download,XC345633-HJCP163- Cistothorus song Santa Rita de Ibitipoca.mp3,42,,A
8978,345632,Cistothorus,platensis,Grass Wren,https://www.xeno-canto.org/345632/download,XC345632-HJCP153- Cistothorus platensis song Santana do Garambéu.mp3,25,,A
8979,345631,Cistothorus,platensis,Grass Wren,https://www.xeno-canto.org/345631/download,XC345631-HJCP137- Cistothorus platensis song Arantina.mp3,59,,A
8980,279028,Cistothorus,platensis,Grass Wren,https://www.xeno-canto.org/279028/download,XC279028-Cistothorus platensis Carrancas MG 24 Ago 2015.mp3,24,,A
8981,91278,Cistothorus,platensis,Grass Wren,https://www.xeno-canto.org/91278/download,cistothorus_torotama_RAD_17_11_11_9h.mp3,13,,A
8982,493408,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/493408/download,XC493408-13-07-‎2019  ‏‎10e42 Garrinchao pai avo.mp3,24,,A
8983,493405,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/493405/download,XC493405-13-07-‎2019  ‏‎9e40 Garrinchao pai avo2.mp3,22,,A
8984,472340,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/472340/download,XC472340-Pheugopedius_genibarbis-1399818.mp3,28,,A
8985,445244,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/445244/download,XC445244-Garrinchao pai avo2 (Pheugopedius genibarbis-OK-OK) 8-12-2018 9e51.mp3,30,,A
8986,444247,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/444247/download,XC444247-Pai avo2 (Pheugopedius genibarbis-OK-OK) 30-11-18 7e20.mp3,11,Furnarius rufus,A
8987,438438,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/438438/download,XC438438-180929_3598 MOWR2 CS 40ft Cris 1700 mp3 amp.mp3,22,,A
8988,438437,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/438437/download,XC438437-180929_3594 MOWR 40ft Cris 1700 mp3 amp.mp3,11,,A
8989,423520,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/423520/download,XC423520-Garrinchao pai avo 29-06 8e26 (Pheugophedius genibarbis-OK-OK).mp3,24,,A
8990,414798,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/414798/download,XC414798-Garrinchao pai avo2 (Pheugopedius genibarbis-OK).mp3,11,"Polioptila dumicola, Sporophila lineola, Leptotila verreauxi, Volatinia jacarina",A
8991,414797,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/414797/download,XC414797-Garrinchao pai avo (Pheugopedius genibarbis-OK).mp3,8,Arremon taciturnus,A
8992,413838,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/413838/download,XC413838-Garrinchao pai avo3 (Pheugopedius genibarbis-OK).mp3,49,,A
8993,402824,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/402824/download,XC402824-C0990309 Phe gen.mp3,6,,A
8994,386486,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/386486/download,XC386486-Thyothorus genibarbis2.mp3,19,,A
8995,330513,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/330513/download,XC330513-Pheugopedius genibarbis (2).mp3,17,,A
8996,323262,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/323262/download,XC323262-PHEGEN05.mp3,87,Pyriglena leucoptera,A
8997,318313,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/318313/download,XC318313-Moustached Wren Serra do Urubu 18MAY2016 Bennett Hennessey.mp3,12,,A
8998,303811,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/303811/download,XC303811-PHEGEN03.mp3,28,Herpsilochmus rufimarginatus,A
8999,211513,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/211513/download,XC211513-THRGEN15.mp3,71,,A
9000,211512,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/211512/download,XC211512-THRGEN19.mp3,48,,A
9001,211511,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/211511/download,XC211511-THRGEN18.mp3,9,,A
9002,211510,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/211510/download,XC211510-THRGEN47.mp3,17,Capsiempis flaveola,A
9003,211509,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/211509/download,XC211509-THRGEN51.mp3,75,,A
9004,206695,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/206695/download,XC206695-20140807-0810-BR0046-BR-RJ-REGUA-Moustached Wren.mp3,13,,A
9005,167286,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/167286/download,XC167286-Pheugopedius genibarbis_Machadinho_1051.mp3,18,,A
9006,124384,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/124384/download,XC124384-garrinchão-pai-avo ARACRUZ-ES2.mp3,11,,A
9007,124383,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/124383/download,XC124383-garrinchão-pai-avo ARACRUZ-ES.mp3,19,,A
9008,82419,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/82419/download,THRGEN49.mp3,19,Crypturellus noctivagus,A
9009,82415,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/82415/download,THRGEN34.mp3,23,Cyclarhis gujanensis,A
9010,32012,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/32012/download,BD_2008-10-28_Thryothorus_genibarbisXC.mp3,56,,A
9011,14931,Pheugopedius,genibarbis,Moustached Wren,https://www.xeno-canto.org/14931/download,Thryothorus_genibarbis_EG_REGUA.mp3,22,Pitangus sulphuratus,A
9012,493827,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/493827/download,XC493827-4-8-2019 16e25 GArrinchao coraia.mp3,22,Thraupis episcopus,A
9013,395345,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/395345/download,XC395345-Thryothorus_coraya.mp3,14,,A
9014,307384,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/307384/download,XC307384-Pheugopedius coraya_Porto Grande_1106.mp3,9,,A
9015,301416,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/301416/download,XC301416-PHECOR02.mp3,102,Tyrannulus elatus,A
9016,211517,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/211517/download,XC211517-PHECOR01.mp3,34,,A
9017,199747,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/199747/download,XC199747-JAPURE_0010' Pheugopedius coraya.mp3,14,"Pharomachrus pavoninus, Trogon viridis, Hypocnemis hypoxantha",A
9018,188645,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/188645/download,XC188645-Phelgopedius coraia 1 18-07-2014 7 horas.mp3,31,,A
9019,178174,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/178174/download,XC178174-Pheugopedius coraya.moita_08maio14_08-18.mp3,80,,A
9020,121160,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/121160/download,XC121160-Pheugopedius coraya_Itaituba_1174.MP3,80,,A
9021,76174,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/76174/download,mz54PheugopediuscorayaMMelo.mp3,53,,A
9022,76173,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/76173/download,mz53PheugopediuscorayaMMelo.mp3,24,,A
9023,37914,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/37914/download,Thryothorus_coraya_Obidos_915am_17_01_09.mp3,22,,A
9024,20916,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/20916/download,Thryothorus coraya-2.mp3,61,,A
9025,20915,Pheugopedius,coraya,Coraya Wren,https://www.xeno-canto.org/20915/download,Thryothorus coraya.mp3,52,,A
9026,504628,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/504628/download,"XC504628-LS110847 Buff-breasted Wren, Golden-rumped Cacique.mp3",45,Cacicus cela,A
9027,454932,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/454932/download,XC454932-Garrinchao barriga vermelha2 GYN (Cantorchilus leucotis-OK-OK) 31-12-18 6e50.mp3,34,Euphonia chlorotica,A
9028,452473,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/452473/download,XC452473-C. leucotis.mp3,58,,A
9029,448463,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/448463/download,XC448463-Garrinchao de barriga vermelha (Cantorchilus leucotis-OK-OK) 29-12-18 13e24.mp3,4,Euphonia chlorotica,A
9030,448462,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/448462/download,XC448462-Garrinchao de barriga vermelha (Cantorchilus leucotis-OK) 29-12-18 13e23.mp3,51,Euphonia chlorotica,A
9031,448461,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/448461/download,XC448461-Garrinchao barriga vermelha1 (Cantorchilus leucotis-OK) 27-12-18 8e32.mp3,15,,A
9032,438972,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/438972/download,XC438972-Buff-breasted Wren.mp3,47,,A
9033,437353,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/437353/download,"XC437353-Buff-breasted Wren, song, 080101-004.mp3",52,,A
9034,414796,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/414796/download,XC414796-Garrinchao de barriga vermelha (Cantorchilus leucotis-OK-OK).mp3,9,Thamnophilus doliatus,A
9035,395347,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/395347/download,XC395347-Thryothorus_leucotis.mp3,10,,A
9036,393154,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/393154/download,XC393154-BR Buff-breasted Wren song mystA gtki 0730 170331 hpf NK.mp3,100,,A
9037,341072,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/341072/download,XC341072-THRLEU36.mp3,9,"Hylophilus pectoralis, Leptotila verreauxi",A
9038,295580,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/295580/download,XC295580-BR000059 (2) - Cantorchilus leucotis  .mp3,35,"Thamnophilus amazonicus, Xiphorhynchus obsoletus, Orthopsittaca manilatus",A
9039,231061,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/231061/download,XC231061-Buff-breasted Wren A 12351.mp3,12,,A
9040,231056,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/231056/download,XC231056-Buff-breasted Wren A 12345.mp3,19,,A
9041,231055,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/231055/download,XC231055-Buff-breasted Wren A 12348.mp3,37,,A
9042,211557,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/211557/download,XC211557-THRLEU11.mp3,78,Formicarius analis,A
9043,211551,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/211551/download,XC211551-THRLEU27.mp3,79,,A
9044,211549,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/211549/download,XC211549-THRLEU12.mp3,35,,A
9045,211523,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/211523/download,XC211523-THRLEU13.mp3,32,Hylophilus semicinereus,A
9046,211522,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/211522/download,XC211522-CANLEU01.mp3,16,Sakesphorus luctuosus,A
9047,186098,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/186098/download,XC186098-F071 Cantorchilus leucotis (various songs) mata da usina PortoFerreira091110.mp3,51,,A
9048,186097,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/186097/download,XC186097-F070 Cantorchilus leucotis (song) mata da usina Porto Ferreira 091110.mp3,7,,A
9049,178747,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/178747/download,XC178747-140519_030.mp3,30,,A
9050,158857,Cantorchilus,leucotis,Buff-breasted Wren,https://www.xeno-canto.org/158857/download,XC158857-1125.mp3,26,,A
