,index,file_id,genus,species,name,download_url,file_name,duration,other_species_in_recording,quality
8830,16366,167258,Epinecrophylla,amazonica,Madeira Stipple-throated Antwren,https://www.xeno-canto.org/167258/download,XC167258-Epinechrophyla dentei_Machadinho_1022.mp3,63,,B
8831,16369,226584,Epinecrophylla,ornata,Ornate Antwren,https://www.xeno-canto.org/226584/download,XC226584-Ornate Antwren B 7278.mp3,23,,B
8832,16370,226581,Epinecrophylla,ornata,Ornate Antwren,https://www.xeno-canto.org/226581/download,XC226581-Ornate Antwren B 7281.mp3,54,,B
8833,16371,119910,Epinecrophylla,ornata,Ornate Antwren,https://www.xeno-canto.org/119910/download,XC119910-Epinecrophila ornata_Carajas_1314.MP3,33,,B
8834,16374,497417,Myrmorchilus,strigilatus,Stripe-backed Antbird,https://www.xeno-canto.org/497417/download,XC497417-Myrmorchilus strigilatus_Borumirim_27_VIII_2019_CA.mp3,22,,B
8835,16375,355713,Myrmorchilus,strigilatus,Stripe-backed Antbird,https://www.xeno-canto.org/355713/download,XC355713-F823 Myrmorchilus strigilatus strigilatus(Song and calls)Raiz_Inhambupe_BA.mp3,22,,B
8836,16376,235893,Myrmorchilus,strigilatus,Stripe-backed Antbird,https://www.xeno-canto.org/235893/download,XC235893-MYRSTR02.mp3,119,"Cyclarhis gujanensis, Thamnophilus doliatus, Megaxenops parnaguae, Hylopezus ochroleucus",B
8837,16377,226430,Myrmorchilus,strigilatus,Stripe-backed Antbird,https://www.xeno-canto.org/226430/download,XC226430-Stripe-backed Antbird B 7392.mp3,24,,B
8838,16378,226429,Myrmorchilus,strigilatus,Stripe-backed Antbird,https://www.xeno-canto.org/226429/download,XC226429-Stripe-backed Antbird B 7391.mp3,29,,B
8839,16379,226427,Myrmorchilus,strigilatus,Stripe-backed Antbird,https://www.xeno-canto.org/226427/download,XC226427-Stripe-backed Antbird A 7387.mp3,43,,B
8840,16380,226426,Myrmorchilus,strigilatus,Stripe-backed Antbird,https://www.xeno-canto.org/226426/download,XC226426-Stripe-backed Antbird A 7385.mp3,63,,B
8841,16381,200344,Myrmorchilus,strigilatus,Stripe-backed Antbird,https://www.xeno-canto.org/200344/download,XC200344-Stripe-backed Antbird_BoaNova_0059.mp3,21,,B
8842,16385,118691,Myrmorchilus,strigilatus,Stripe-backed Antbird,https://www.xeno-canto.org/118691/download,XC118691-Myrmorchilus strigilatus_Canudos_1084.mp3,77,,B
8843,16386,114972,Myrmorchilus,strigilatus,Stripe-backed Antbird,https://www.xeno-canto.org/114972/download,XC114972-tem farinpara mp3.mp3,24,,B
8844,16388,505312,Myrmophylax,atrothorax,Black-throated Antbird,https://www.xeno-canto.org/505312/download,XC505312-190813_1310 Myrmeciza atrothorax.mp3,28,,B
8845,16389,505149,Myrmophylax,atrothorax,Black-throated Antbird,https://www.xeno-canto.org/505149/download,XC505149-LS111084 BlackThroatedAntbird.mp3,39,,B
8846,16390,436523,Myrmophylax,atrothorax,Black-throated Antbird,https://www.xeno-canto.org/436523/download,XC436523-180926_3536 BTANtbird 25ft Cris 0630 mp3 amp.mp3,31,,B
8847,16392,384403,Myrmophylax,atrothorax,Black-throated Antbird,https://www.xeno-canto.org/384403/download,XC384403-Myrmeciza atrothorax 007_170819_0559A0.mp3,21,Cyanocorax violaceus,B
8848,16393,377337,Myrmophylax,atrothorax,Black-throated Antbird,https://www.xeno-canto.org/377337/download,XC377337-Myrmecyza athrotorax_M5_Trasc-1_2km_Faz_Araçatuba_Lambaridoeste_MT.mp3,48,,B
8849,16394,329241,Myrmophylax,atrothorax,Black-throated Antbird,https://www.xeno-canto.org/329241/download,XC329241-Myrmeciza athrotorax (2 calls and song)XapuriAC220613.mp3,184,,B
8850,16395,326391,Myrmophylax,atrothorax,Black-throated Antbird,https://www.xeno-canto.org/326391/download,XC326391-Myrmeciza athortorax_Rio Preto_1260.mp3,42,,B
8851,16396,301419,Myrmophylax,atrothorax,Black-throated Antbird,https://www.xeno-canto.org/301419/download,XC301419-MYRATR38.mp3,70,Xiphorhynchus guttatus,B
8852,16398,226286,Myrmophylax,atrothorax,Black-throated Antbird,https://www.xeno-canto.org/226286/download,XC226286-Black-throated Antbird B 8193.mp3,38,,B
8853,16399,151853,Myrmophylax,atrothorax,Black-throated Antbird,https://www.xeno-canto.org/151853/download,XC151853-Myrmeciza athrotorax_Rio Branco_1226.mp3,33,,B
8854,16400,141615,Myrmophylax,atrothorax,Black-throated Antbird,https://www.xeno-canto.org/141615/download,XC141615-Myrmeciza athrotorax 22 06 2013 .mp3,39,"Hypocnemis subflava, Myrmoborus leucophrys",B
8855,16403,90024,Myrmophylax,atrothorax,Black-throated Antbird,https://www.xeno-canto.org/90024/download,MYRATR10_2.mp3,22,"Sittasomus griseicapillus, Xiphorhynchus guttatus",B
8856,16404,63262,Myrmophylax,atrothorax,Black-throated Antbird,https://www.xeno-canto.org/63262/download,BD_2008-05-20_Myrmeciza_atrothorax-0625AM.mp3,79,"Ara severus, Patagioenas plumbea, Dryocopus lineatus, Leptotila rufaxilla, Momotus momota, Attila spadiceus",B
8857,16405,14912,Myrmophylax,atrothorax,Black-throated Antbird,https://www.xeno-canto.org/14912/download,BD_2007-08-01_Myrmeciza_atrothorax3xc.mp3,55,,B
8858,16408,504909,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/504909/download,XC504909-LS111007 Pygmy Antwren.mp3,56,,B
8859,16410,504722,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/504722/download,XC504722-LS110896 Pygmy Antwren.mp3,39,,B
8860,16411,499830,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/499830/download,XC499830-Myrmotherula brachyura_Carajas_1048.mp3,73,,B
8861,16412,484105,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/484105/download,XC484105-Myrmotherula brachyura DCB 606-12.mp3,71,"Thamnophilus schistaceus, Amazona farinosa",B
8862,16413,483132,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/483132/download,XC483132-Myrmotherula brachyura_Rio Azul_1092.mp3,39,,B
8863,16414,474904,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/474904/download,XC474904-Myrmotherula brachyura_Chandless_1133.mp3,45,Clibanornis rubiginosus,B
8864,16415,429805,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/429805/download,XC429805-180808_2888 PYAN2 PB 20ft Cris 0930 mp3 amp.mp3,44,,B
8865,16416,429804,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/429804/download,XC429804-180808_2886 PYAN 20ft Cris 0930 mp3 amp.mp3,61,,B
8866,16418,345621,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/345621/download,XC345621-MYRBRA41.mp3,100,"Ramphocaenus melanurus, Taraba major, Cercomacra cinerascens",B
8867,16419,340655,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/340655/download,XC340655-UNID0622.mp3,25,,B
8868,16420,313939,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/313939/download,XC313939-MYRBRA07.mp3,139,Saltator grossus,B
8869,16422,236973,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/236973/download,XC236973-MYRBRA18.mp3,35,"Ramphastos tucanus, Tyrannulus elatus",B
8870,16423,236972,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/236972/download,XC236972-MYRBRA10.mp3,53,,B
8871,16424,226494,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/226494/download,XC226494-Pygmy Antwren B 7170.mp3,27,,B
8872,16426,226492,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/226492/download,XC226492-Pygmy Antwren B 7175.mp3,21,,B
8873,16427,171114,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/171114/download,XC171114-Myrmotherula brachyura Manaus-AM.mp3,74,,B
8874,16430,88175,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/88175/download,MYRBRA06.mp3,39,,B
8875,16431,88174,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/88174/download,MYRBRA39.mp3,25,Lipaugus vociferans,B
8876,16432,88173,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/88173/download,MYRBRA05.mp3,41,Ramphastos tucanus,B
8877,16433,73635,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/73635/download,Herpsilochmus_sp_nov_T2050.mp3,75,,B
8878,16434,68794,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/68794/download,Myrmotherula_brachyura_2004a-FRL_BR_9_1019-1119_1_S.mp3,70,"Anabazenops dorsalis, Anabazenops dorsalis",B
8879,16435,63269,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/63269/download,BD_2009-05-31_Myrmotherula_brachyuraXC.mp3,55,"Trogon viridis, Myrmoborus myotherinus, Hypocnemis striata, Hypocnemis hypoxantha, Granatellus pelzelni",B
8880,16436,27591,Myrmotherula,brachyura,Pygmy Antwren,https://www.xeno-canto.org/27591/download,Myrmotherula_brachyura_areaD_ME_Teles_Pires.mp3,28,Lipaugus vociferans,B
8881,16437,303199,Myrmotherula,surinamensis,Guianan Streaked Antwren,https://www.xeno-canto.org/303199/download,XC303199-Myrmotherula surinamensis_Mocidade_1180.mp3,25,,B
8882,16438,483308,Myrmotherula,multostriata,Amazonian Streaked Antwren,https://www.xeno-canto.org/483308/download,XC483308-Myrmotherula multostriata DCB 613-5e.mp3,48,"Myrmoborus leucophrys, Sakesphorus luctuosus",B
8883,16439,474911,Myrmotherula,multostriata,Amazonian Streaked Antwren,https://www.xeno-canto.org/474911/download,XC474911-Myrmotherula multostriata_Chandless_1164.mp3,33,Clibanornis rubiginosus,B
8884,16440,434127,Myrmotherula,multostriata,Amazonian Streaked Antwren,https://www.xeno-canto.org/434127/download,XC434127-180913_3386 AMSAntwren 20ft Cris 1700 mp3 amp.mp3,45,,B
8885,16443,345125,Myrmotherula,multostriata,Amazonian Streaked Antwren,https://www.xeno-canto.org/345125/download,XC345125-Myrmotherula_multostriata-1846472.mp3,35,,B
8886,16444,329282,Myrmotherula,multostriata,Amazonian Streaked Antwren,https://www.xeno-canto.org/329282/download,XC329282-Myrmotherula multostriata(song in respl pl)af O hoazin_XapuriAC230613.mp3,62,Opisthocomus hoazin,B
8887,16446,303291,Myrmotherula,multostriata,Amazonian Streaked Antwren,https://www.xeno-canto.org/303291/download,XC303291-Myrmotherula striolata.mp3,20,,B
8888,16447,226579,Myrmotherula,multostriata,Amazonian Streaked Antwren,https://www.xeno-canto.org/226579/download,XC226579-Amazonian Streaked-Antwren B 7217.mp3,22,,B
8889,16448,226578,Myrmotherula,multostriata,Amazonian Streaked Antwren,https://www.xeno-canto.org/226578/download,XC226578-Amazonian Streaked-Antwren B 7216.mp3,21,,B
8890,16449,151941,Myrmotherula,multostriata,Amazonian Streaked Antwren,https://www.xeno-canto.org/151941/download,XC151941-Myrmotherula multostriata_Itaituba_1037.mp3,38,,B
8891,16450,129936,Myrmotherula,multostriata,Amazonian Streaked Antwren,https://www.xeno-canto.org/129936/download,XC129936-20110923-0750-1120-BR-MT-Cristalino Reserve-Amazonian Streaked-Antwren_calls.mp3,91,"Thamnophilus amazonicus, Psarocolius bifasciatus",B
8892,16451,129799,Myrmotherula,multostriata,Amazonian Streaked Antwren,https://www.xeno-canto.org/129799/download,XC129799-20110918-1612-1070-BR-MT-Cristalino Reserve-Amazonian Streaked-Antwren.mp3,27,,B
8893,16452,118870,Myrmotherula,multostriata,Amazonian Streaked Antwren,https://www.xeno-canto.org/118870/download,XC118870-Myrmotherula multostriata_Pium.MP3,27,,B
8894,16453,88538,Myrmotherula,multostriata,Amazonian Streaked Antwren,https://www.xeno-canto.org/88538/download,MYRMUL08.mp3,34,,B
8895,16454,18254,Myrmotherula,multostriata,Amazonian Streaked Antwren,https://www.xeno-canto.org/18254/download,Myrmotherula multostriata (Amazonian-streaked Antwren)E.P.07.07.mp3,28,,B
8896,16456,138852,Myrmotherula,cherriei,Cherrie's Antwren,https://www.xeno-canto.org/138852/download,XC138852-130207_04_Myrmotherula_cherriei_pnvirua_rr_pb.mp3,21,Galbula galbula,B
8897,16457,73936,Myrmotherula,cherriei,Cherrie's Antwren,https://www.xeno-canto.org/73936/download,Myrmotherula_cherriei_T1926.mp3,146,,B
8898,16458,73935,Myrmotherula,cherriei,Cherrie's Antwren,https://www.xeno-canto.org/73935/download,Myrmotherula_cherriei_T1925.mp3,101,,B
8899,16459,352104,Myrmotherula,klagesi,Klages's Antwren,https://www.xeno-canto.org/352104/download,XC352104-Myrmotherula klagesi_Novo Airao_1613.mp3,24,,B
8900,16460,317423,Myrmotherula,klagesi,Klages's Antwren,https://www.xeno-canto.org/317423/download,XC317423-MYRKLA03.mp3,111,Myrmotherula assimilis,B
8901,16462,265346,Myrmotherula,klagesi,Klages's Antwren,https://www.xeno-canto.org/265346/download,XC265346-R09_0113_klage.mp3,20,"Cranioleuca vulpina, Synallaxis gujanensis, Todirostrum maculatum, Cantorchilus leucotis, Rupornis magnirostris",B
8902,16463,205645,Myrmotherula,klagesi,Klages's Antwren,https://www.xeno-canto.org/205645/download,XC205645-Leaden Antwren_Negro.mp3,57,Myrmotherula klagesi,B
8903,16464,205644,Myrmotherula,klagesi,Klages's Antwren,https://www.xeno-canto.org/205644/download,XC205644-Klage's Antwren_negro.mp3,57,"Sakesphorus luctuosus, Myrmotherula assimilis",B
8904,16465,118467,Myrmotherula,klagesi,Klages's Antwren,https://www.xeno-canto.org/118467/download,XC118467-Myrmotherula klagesi_Novo Airão_1001.mp3,22,,B
8905,16466,88548,Myrmotherula,klagesi,Klages's Antwren,https://www.xeno-canto.org/88548/download,MYRKLA02.mp3,26,"Zimmerius gracilipes, Patagioenas subvinacea",B
8906,16469,5424,Myrmotherula,klagesi,Klages's Antwren,https://www.xeno-canto.org/5424/download,Klages_Antwren_Hoyer.mp3,23,Cacicus cela,B
8907,16470,5051,Myrmotherula,klagesi,Klages's Antwren,https://www.xeno-canto.org/5051/download,015-164-Klagess-Antwren.mp3,43,"Sakesphorus luctuosus, Cantorchilus leucotis, Myrmoborus lugubris",B
8908,16471,505824,Myrmotherula,ambigua,Yellow-throated Antwren,https://www.xeno-canto.org/505824/download,XC505824-Myrmotherula ambigua_sao gabriel_1094.mp3,36,,B
8909,16472,505823,Myrmotherula,ambigua,Yellow-throated Antwren,https://www.xeno-canto.org/505823/download,XC505823-Myrmotherula ambigua_Sao gabriel_1092.mp3,24,,B
8910,16473,226454,Myrmotherula,ambigua,Yellow-throated Antwren,https://www.xeno-canto.org/226454/download,XC226454-Yellow-throated Antwren B 7195.mp3,67,,B
8911,16474,226453,Myrmotherula,ambigua,Yellow-throated Antwren,https://www.xeno-canto.org/226453/download,XC226453-Yellow-throated Antwren B 7194.mp3,63,,B
8912,16475,226452,Myrmotherula,ambigua,Yellow-throated Antwren,https://www.xeno-canto.org/226452/download,XC226452-Yellow-throated Antwren B 7193.mp3,37,,B
8913,16476,66632,Myrmotherula,ambigua,Yellow-throated Antwren,https://www.xeno-canto.org/66632/download,MYRAMB05.mp3,34,Pachyramphus marginatus,B
8914,16477,483134,Myrmotherula,sclateri,Sclater's Antwren,https://www.xeno-canto.org/483134/download,XC483134-Myrmotherula sclateri_Rio Azul_1060.mp3,54,,B
8915,16478,482086,Myrmotherula,sclateri,Sclater's Antwren,https://www.xeno-canto.org/482086/download,XC482086-1199 Myrmotherula sclateri (song_campinarama)Manoa_CujubimRO_051114_FIG.mp3,23,,B
8916,16480,356041,Myrmotherula,sclateri,Sclater's Antwren,https://www.xeno-canto.org/356041/download,XC356041-MOB140_Myrmotherula iheringi_Jirau_RO_06_12_14_edit.mp3,94,"Tyranneutes stolzmanni, Myiopagis gaimardii",B
8917,16482,338571,Myrmotherula,sclateri,Sclater's Antwren,https://www.xeno-canto.org/338571/download,XC338571-MYRSCL07.mp3,76,Machaeropterus pyrocephalus,B
8918,16483,330515,Myrmotherula,sclateri,Sclater's Antwren,https://www.xeno-canto.org/330515/download,XC330515-Myrmotherula sclateri 2.mp3,38,"Ramphocaenus melanurus, Cercomacra cinerascens, Megarynchus pitangua",B
8919,16484,313951,Myrmotherula,sclateri,Sclater's Antwren,https://www.xeno-canto.org/313951/download,XC313951-MYRSCL27.mp3,30,,B
8920,16485,236978,Myrmotherula,sclateri,Sclater's Antwren,https://www.xeno-canto.org/236978/download,XC236978-MYRSCL14.mp3,22,"Cercomacra cinerascens, Crypturellus cinereus, Hylophilus muscicapinus",B
8921,16486,226601,Myrmotherula,sclateri,Sclater's Antwren,https://www.xeno-canto.org/226601/download,XC226601-Sclater's Antwren C 7181.mp3,65,,B
8922,16488,226599,Myrmotherula,sclateri,Sclater's Antwren,https://www.xeno-canto.org/226599/download,XC226599-Sclater's Antwren B 7186.mp3,38,,B
8923,16489,226598,Myrmotherula,sclateri,Sclater's Antwren,https://www.xeno-canto.org/226598/download,XC226598-Sclater's Antwren B 7184.mp3,44,,B
8924,16490,226597,Myrmotherula,sclateri,Sclater's Antwren,https://www.xeno-canto.org/226597/download,XC226597-Sclater's Antwren B 7180.mp3,21,,B
8925,16492,88436,Myrmotherula,sclateri,Sclater's Antwren,https://www.xeno-canto.org/88436/download,MYRSCL14.mp3,22,"Hylophilus muscicapinus, Cercomacra cinerascens, Crypturellus cinereus",B
8926,16493,88435,Myrmotherula,sclateri,Sclater's Antwren,https://www.xeno-canto.org/88435/download,MYRSCL08.mp3,20,Myrmotherula brachyura,B
8927,16494,68798,Myrmotherula,sclateri,Sclater's Antwren,https://www.xeno-canto.org/68798/download,Myrmotherula_sclateri_2004a-FRL_BR_4_161-272_1_S.mp3,99,Hylophilus hypoxanthus,B
8928,16495,66634,Myrmotherula,sclateri,Sclater's Antwren,https://www.xeno-canto.org/66634/download,MYRSCL25.mp3,25,Euchrepomis spodioptila,B
8929,16497,483131,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/483131/download,XC483131-Myrmotherula axillaris_Rio Azul_1085.mp3,42,,B
8930,16498,400666,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/400666/download,XC400666-Myrmotherula axillaris_Novo Repartimento_1168.mp3,20,,B
8931,16499,377341,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/377341/download,XC377341-Myrmotherula_axilaris_chamado_2_M5_Trasc-3_4km_Faz_Araçatuba_Lambaridoeste_MT.mp3,31,,B
8932,16501,301928,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/301928/download,XC301928-MYRAXI78.mp3,30,"Attila spadiceus, Thamnophilus nigrocinereus, Thamnophilus murinus",B
8933,16502,237046,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/237046/download,XC237046-MYRAXI13.mp3,46,Thamnomanes caesius,B
8934,16503,226471,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/226471/download,XC226471-White-flanked Antwren B 7309.mp3,39,,B
8935,16504,226470,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/226470/download,XC226470-White-flanked Antwren B 7308.mp3,53,,B
8936,16505,226461,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/226461/download,XC226461-White-flanked Antwren B 7321.mp3,44,,B
8937,16506,226460,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/226460/download,XC226460-White-flanked Antwren B 7320.mp3,61,,B
8938,16507,226459,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/226459/download,XC226459-White-flanked Antwren B 7319.mp3,24,,B
8939,16508,151950,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/151950/download,XC151950-Myrmotherula axillaris_Itaituba_1096.mp3,34,,B
8940,16509,119623,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/119623/download,XC119623-Myrmotherula axillaris_Tapaua_1218.MP3,34,,B
8941,16511,88614,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/88614/download,MYRAXI12.mp3,24,,B
8942,16512,85854,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/85854/download,2B315T1P150VOLWhite-flankedantwren_NM.mp3,67,"Guaruba guarouba, Thamnomanes caesius, Pyriglena leuconota, Taeniotriccus andrei, Hylophilus semicinereus, Coereba flaveola, Ramphocelus carbo, Hemithraupis guira, Amazona farinosa, Amazona amazonica, Amazona ochrocephala",B
8943,16513,73929,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/73929/download,Myrmotherula_axillaris_T1931.mp3,59,,B
8944,16514,73928,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/73928/download,Myrmotherula_axillaris__calls__T2115.mp3,87,,B
8945,16515,73927,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/73927/download,Myrmotherula_axillaris__calls__T2113.mp3,35,,B
8946,16516,73347,Myrmotherula,axillaris,White-flanked Antwren,https://www.xeno-canto.org/73347/download,Cercomacra_serva__songs__T2115.mp3,87,,B
